index,bacteria,chemical,concentration,model,t_min,t_max,t_range,y_min,y_max_data,y_mean,y_std,y_range,y_mean_adjusted,y_std_adjusted,auc_per_hour,y0,ymax,mu_max,h0,t_lag,r_squared,delta_y_max,delta_nu_max,delta_t_lag,delta_auc_per_hour,delta_sum,delta_y_max_norm,delta_nu_max_norm,delta_t_lag_norm,delta_auc_per_hour_norm,delta_sum_norm
690,Granulicatella adiacens ATCC 49175 DSMZ 9848,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.05243,0.57087,0.29599,0.2083,0.51844,0.24356,0.2083,0.296,0.05569,0.566,0.24705,6.01268,24.33819,0.99696,0.12336999999999998,-0.05102000000000001,-1.5666499999999992,0.07068999999999998,-1.4236099999999994,1.5799683530411253,0.22906445623598432,1.2420605724635014,1.4903351443303179,4.541428526070929
691,Granulicatella adiacens ATCC 49175 DSMZ 9848,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.04607,0.08407,0.05214,0.00802,0.038,0.00607,0.00802,0.05203,0.0483,0.11462,0.26996,12.83923,47.55902,0.95006,-0.36343000000000003,-0.028110000000000024,21.654179999999997,-0.17328000000000002,21.08936,-0.715217795675016,0.3784667156003383,-0.6471931404482734,-0.3388077951849209,-1.3227520157078718
692,Granulicatella adiacens ATCC 49175 DSMZ 9848,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.03997,0.04677,0.0418,0.00173,0.0068,0.00183,0.00173,0.04179,0.04519,0.04063,0.0,4.14906,48.0,0.93342,-0.40073000000000003,-0.29807,22.09516,-0.18352000000000002,21.21284,-0.802225683044881,-0.6226211131134609,-0.6800125783688009,-0.3952250916015074,-2.50008446612865
694,Granulicatella adiacens ATCC 49175 DSMZ 9848,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.04727,0.4647,0.2701,0.16859,0.41743,0.22283,0.16859,0.27029,0.05699,0.44174,0.36342,7.58146,20.8612,0.99019,0.017199999999999993,0.06535000000000002,-5.04364,0.044979999999999964,-4.91611,0.7816259453404766,1.0230032560702353,1.4968756813782882,1.252987625400193,4.554492508189194
695,Granulicatella adiacens ATCC 49175 DSMZ 9848,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.04967,0.52833,0.27936,0.19745,0.47866,0.22969,0.19745,0.27943,0.05961,0.51345,0.33758,8.13063,24.08541,0.99487,0.08082999999999996,0.03950999999999999,-1.8194300000000005,0.05412,-1.6449700000000007,1.301415727497366,0.8957798188835893,1.2640663695358167,1.3339152369789047,4.795177152895677
696,Granulicatella adiacens ATCC 49175 DSMZ 9848,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.04097,0.05407,0.04322,0.00239,0.0131,0.00225,0.00239,0.04318,0.04255,0.05965,0.50086,23.65926,47.23683,0.63819,-0.39343,0.20278999999999997,21.331989999999998,-0.18213000000000001,20.95922,-0.7884553079874755,1.5215250573925465,-0.6364468367301578,-0.3870776830245226,-0.2904547703496094
697,Granulicatella adiacens ATCC 49175 DSMZ 9848,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.03487,0.0433,0.03645,0.00196,0.00843,0.00158,0.00196,0.03643,0.04247,0.03556,0.0,3.12622,48.0,0.96476,-0.4042,-0.29807,22.09516,-0.18888000000000002,21.20401,-0.8258391990534986,-0.6226211131134609,-0.6800125783688009,-0.40876703424881383,-2.537239924784574
698,Granulicatella adiacens ATCC 49175 DSMZ 9848,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.03987,0.56377,0.2875,0.21506,0.5239,0.24763,0.21506,0.28755,0.04704,0.54553,0.32348,7.78732,24.07322,0.99706,0.11626999999999998,0.025409999999999988,-1.831620000000001,0.06223999999999996,-1.6277000000000008,1.552914775876999,0.7987689042511945,1.275302474602153,1.4181185506224878,5.045104705352834
699,Granulicatella adiacens ATCC 49175 DSMZ 9848,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.0467,0.37433,0.12014,0.08987,0.32763,0.07344,0.08987,0.11954,0.0647,0.42863,0.25492,10.3792,40.71607,0.98786,-0.07317000000000001,-0.04315000000000002,14.811230000000002,-0.10577000000000002,14.589140000000002,0.033879835403491765,0.28377673506963674,-0.38962325620475596,-0.15389556513836034,-0.2258622508699878
700,Granulicatella adiacens ATCC 49175 DSMZ 9848,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.032,0.04553,0.03676,0.00401,0.01353,0.00476,0.00401,0.03672,0.04357,0.03449,0.0,3.69294,48.0,0.65103,-0.40197,-0.29807,22.09516,-0.18859,21.206529999999997,-0.8095176354292917,-0.6226211131134609,-0.6800125783688009,-0.4033555430561561,-2.5155068699677097
701,Granulicatella adiacens ATCC 49175 DSMZ 9848,Spermine NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.05223,0.05805,0.05669,0.00065,0.00582,0.00446,0.00065,0.05671,0.05226,0.05676,0.0,0.08642,48.0,0.40241,-0.38945,-0.29807,22.09516,-0.1686,21.23904,-0.7672359757682843,-0.6226211131134609,-0.6800125783688009,-0.32816669878582455,-2.398036366036371
1144,Holdemanella biformis DSM 3989,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.155,0.216,0.19496,0.02111,0.061,0.03996,0.02111,0.19505,0.1565,0.20779,0.72493,8.62901,11.90323,0.93873,0.0020000000000000018,-0.28608,2.5603,0.004860000000000003,2.2810799999999998,0.6652318383707843,-0.5765665779122133,0.1990362064417671,0.887709661907649,1.175411128807987
1145,Holdemanella biformis DSM 3989,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.15267,0.16533,0.16066,0.00352,0.01266,0.00799,0.00352,0.16067,0.15279,0.16556,0.06934,0.61163,8.82065,0.9922,-0.04866999999999999,-0.94167,-0.5222800000000003,-0.02951999999999999,-1.5421400000000003,0.18610429983477528,-1.8250408816079102,1.0679890217526142,0.4456772660187177,-0.125270294001803
1146,Holdemanella biformis DSM 3989,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.14533,0.16567,0.15987,0.00576,0.02034,0.01454,0.00576,0.15989,0.14464,0.16534,0.09922,0.48272,4.86509,0.98033,-0.048329999999999984,-0.91179,-4.4778400000000005,-0.030299999999999994,-5.468260000000001,0.18931001061841743,-1.7286492470440424,1.4663963796888515,0.4318719210705459,0.3589290643337723
1147,Holdemanella biformis DSM 3989,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.145,0.16167,0.15713,0.0045,0.01667,0.01213,0.0045,0.15716,0.14584,0.16161,0.10195,0.70504,6.91583,0.99305,-0.05232999999999999,-0.90906,-2.427100000000001,-0.033030000000000004,-3.421520000000001,0.15553131982883636,-1.7259071278137046,1.3202860550645608,0.3762766946025541,0.12618694168224664
1149,Holdemanella biformis DSM 3989,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.157,0.22133,0.18837,0.01868,0.06433,0.03137,0.01868,0.18848,0.15847,0.19468,1.11162,9.19491,8.2716,0.47111,0.007330000000000003,0.10061000000000009,-1.0713300000000014,-0.0017099999999999893,-0.9651000000000013,0.7277654133040903,1.1742848318230354,1.1889559412231276,0.8335088361333076,3.924515022483561
1150,Holdemanella biformis DSM 3989,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.157,0.16433,0.16147,0.00168,0.00733,0.00447,0.00168,0.16147,0.15943,0.1636,0.18129,4.40135,24.27856,0.87886,-0.04966999999999999,-0.82972,14.935629999999998,-0.028719999999999996,14.027519999999997,0.1754690805895619,-1.6172179294739115,-0.3952704527205668,0.45639135024863764,-1.3806279513562787
1151,Holdemanella biformis DSM 3989,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.15467,0.172,0.16675,0.00483,0.01733,0.01208,0.00483,0.16676,0.15535,0.17113,0.13444,1.2937,9.62302,0.98906,-0.04200000000000001,-0.87657,0.2800899999999995,-0.023430000000000006,-0.6619100000000004,0.24237371893736734,-1.6987569372772207,0.6674762354122025,0.5069479534430762,-0.28195902948457463
1152,Holdemanella biformis DSM 3989,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.13967,0.16633,0.15925,0.0075,0.02666,0.01958,0.0075,0.15928,0.13877,0.16591,0.11141,0.55987,5.02551,0.99746,-0.04766999999999999,-0.8996,-4.317420000000001,-0.030909999999999993,-5.2956,0.20079213155219577,-1.7153910645237676,1.4355985968579152,0.41663625375450547,0.3376359176408488
1153,Holdemanella biformis DSM 3989,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.153,0.16433,0.16026,0.00325,0.01133,0.00726,0.00325,0.16027,0.15354,0.16391,0.11317,1.48805,13.14905,0.99019,-0.04966999999999999,-0.89784,3.80612,-0.029920000000000002,2.82869,0.1754690805895619,-1.713371486266776,0.11683707850171222,0.43640160013291707,-0.9846637270425845
1154,Holdemanella biformis DSM 3989,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.157,0.169,0.16457,0.00352,0.012,0.00757,0.00352,0.16458,0.15686,0.16925,0.07812,0.81493,10.43136,0.99182,-0.044999999999999984,-0.93289,1.088429999999999,-0.025609999999999994,0.08492999999999898,0.21877306861158433,-1.8148443608568665,0.4186061936787886,0.4817612055386748,-0.6957038930278188
1155,Holdemanella biformis DSM 3989,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.14933,0.16933,0.1642,0.00515,0.02,0.01487,0.00515,0.16423,0.14922,0.16917,0.08289,0.0,0.0,0.99558,-0.04466999999999999,-0.92812,-9.34293,-0.02596000000000001,-10.34168,0.22234857350683118,-1.7986562951749594,1.6640719111465934,0.47841696601955813,0.5661811554980232
1156,Holdemanella biformis DSM 3989,Spermine NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.14333,0.16667,0.16093,0.00586,0.02334,0.0176,0.00586,0.16096,0.14391,0.1666,0.08266,0.0,0.0,0.99625,-0.04732999999999998,-0.92835,-9.34293,-0.029230000000000006,-10.347840000000001,0.20385901588088765,-1.7999992682896737,1.6640719111465934,0.44979474897534344,0.5177264077131508
1131,Holdemania filiformis DSM 12042,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.17133,0.86,0.3328,0.21772,0.68867,0.16147,0.21772,0.33181,0.1723,0.93057,0.22046,8.09072,36.69915,0.99877,-0.12633000000000005,-0.009710000000000024,4.688860000000005,-0.07236999999999999,4.480450000000005,-0.236470152049614,0.48792209861026037,0.0708743378749212,0.0011167643090140883,0.3234430487445817
1132,Holdemania filiformis DSM 12042,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.15533,0.828,0.31468,0.21717,0.67267,0.15935,0.21717,0.31372,0.15606,0.85307,0.24678,8.88742,36.01352,0.99897,-0.15833000000000008,0.016609999999999986,4.003230000000002,-0.09045999999999998,3.7710500000000016,-0.35398438462319826,0.7372941073023903,0.10418141370334144,-0.09924878548175724,0.38824235090077625
1133,Holdemania filiformis DSM 12042,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.139,0.153,0.14537,0.00444,0.014,0.00637,0.00444,0.14537,0.15272,0.13865,0.0,2.1462,48.0,0.9872,-0.83333,-0.23017,15.989710000000002,-0.25881,14.667400000000002,-1.5658287578992038,-0.4445338563564665,-0.43072729929545744,-0.5954436488366208,-3.0365335623877483
1134,Holdemania filiformis DSM 12042,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.13567,0.148,0.14157,0.00396,0.01233,0.0059,0.00396,0.14156,0.14714,0.13741,0.0,4.51941,48.0,0.93824,-0.83833,-0.23017,15.989710000000002,-0.26261999999999996,14.658590000000002,-1.581588258372801,-0.4445338563564665,-0.43072729929545744,-0.6170037078449333,-3.073853121869658
1136,Holdemania filiformis DSM 12042,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.20367,1.06167,0.58788,0.34339,0.858,0.38421,0.34339,0.58759,0.19344,1.05886,0.22586,5.46021,24.17552,0.99877,0.07533999999999985,-0.004310000000000008,-7.834769999999999,0.18340999999999996,-7.580329999999999,1.2367558168185813,0.5242985461810102,1.5975246441654807,2.1831939937140667,5.541773000879139
1137,Holdemania filiformis DSM 12042,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.19133,0.706,0.29734,0.15303,0.51467,0.10601,0.15303,0.29646,0.19963,0.7447,0.27525,10.69119,38.84116,0.99679,-0.2803300000000001,0.04507999999999998,6.830870000000004,-0.10771999999999998,6.487900000000005,-0.5427113979908224,0.9218873923882047,-0.011551054211862453,-0.1662926059068382,0.2013323342786817
1138,Holdemania filiformis DSM 12042,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.165,0.189,0.17662,0.00655,0.024,0.01162,0.00655,0.17662,0.18353,0.17407,0.0,5.52709,48.0,0.3122,-0.7973300000000001,-0.23017,15.989710000000002,-0.22755999999999998,14.734650000000002,-1.5142093860628383,-0.4445338563564665,-0.43072729929545744,-0.5065270722961913,-2.8959976140109536
1139,Holdemania filiformis DSM 12042,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.13333,0.14167,0.13746,0.00236,0.00834,0.00413,0.00236,0.13748,0.13894,0.13431,0.0,9.65464,48.0,0.56907,-0.8446600000000001,-0.23017,15.989710000000002,-0.2667,14.648180000000002,-1.5927938979066827,-0.4445338563564665,-0.43072729929545744,-0.636450422885704,-3.1045054764443103
1140,Holdemania filiformis DSM 12042,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.189,0.865,0.36077,0.22439,0.676,0.17177,0.22439,0.35982,0.19263,0.89298,0.24531,8.67384,35.35872,0.99824,-0.12133000000000005,0.015139999999999987,3.3484300000000005,-0.04436000000000001,3.19788,-0.21877306861158433,0.7238766138998775,0.13225000677547646,0.22862579470508468,0.8659793467688544
1141,Holdemania filiformis DSM 12042,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.15267,0.332,0.18253,0.04339,0.17933,0.02986,0.04339,0.18217,0.15924,0.38683,0.27535,12.07484,43.85279,0.98795,-0.6543300000000001,0.04517999999999997,11.842500000000001,-0.22200999999999999,11.011340000000002,-1.210166008068676,0.9224334730829897,-0.27551386082649687,-0.48228449727383854,-1.0455308930860217
1142,Holdemania filiformis DSM 12042,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.14367,0.155,0.1489,0.00354,0.01133,0.00523,0.00354,0.1489,0.15411,0.14436,0.0,3.37655,48.0,0.98065,-0.83133,-0.23017,15.989710000000002,-0.25527999999999995,14.672930000000001,-1.5618823582167851,-0.4445338563564665,-0.43072729929545744,-0.5878469230458816,-3.0249904369145906
1143,Holdemania filiformis DSM 12042,Spermine NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.142,0.204,0.15018,0.01308,0.062,0.00818,0.01308,0.15006,0.14469,0.2194,0.42533,19.17367,45.07963,0.98274,-0.7823300000000001,0.19515999999999997,13.069340000000004,-0.25412,12.228050000000003,-1.4878253365433325,1.492194402410056,-0.3141164564607288,-0.5825331673575088,-0.8922805579515141
273,Hungatella hathewayi DSM 13479,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.08,0.92433,0.64569,0.25782,0.84433,0.56569,0.25782,0.64704,0.10383,0.78324,0.78292,7.2068,9.205,0.93691,-0.04566999999999999,0.00537999999999994,1.9969799999999998,-0.08069000000000004,1.8759999999999994,0.21083508448661054,0.6485462712586331,0.26023131484748735,-0.04422283677210726,1.0753898338206236
274,Hungatella hathewayi DSM 13479,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.08733,0.84167,0.59566,0.27039,0.75434,0.50833,0.27039,0.59667,0.10022,0.77379,0.56356,6.7777,12.02668,0.9785,-0.12832999999999994,-0.21398000000000006,4.81866,-0.13105999999999995,4.34529,-0.24454751539312974,-0.4041508586240556,0.06448430970328012,-0.24454087739487337,-0.8287549417087786
275,Hungatella hathewayi DSM 13479,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.07767,0.133,0.08499,0.01103,0.05533,0.00732,0.01103,0.08487,0.08032,0.15753,0.36991,17.09767,46.22131,0.97209,-0.837,-0.40763,39.013290000000005,-0.64286,37.125800000000005,-1.5784622201464207,-0.8386250122303928,-1.297981754189423,-1.8769254761219032,-5.59199446268814
276,Hungatella hathewayi DSM 13479,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.07633,0.13433,0.08236,0.00579,0.058,0.00603,0.00579,0.08222,0.09653,0.07909,0.0,1.07017,48.0,0.68758,-0.8356699999999999,-0.77754,40.79198,-0.64551,38.53326,-1.5727950407585638,-1.5417962109786076,-1.6492369585066662,-1.8955743888520276,-6.659402599095865
278,Hungatella hathewayi DSM 13479,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.091,0.961,0.65485,0.23214,0.87,0.56385,0.23214,0.6563,0.11765,0.75877,0.93122,6.84065,7.34594,0.86596,-0.009000000000000008,0.15368000000000004,0.13791999999999938,-0.07143,0.2111699999999994,0.5534540285972581,1.3541107660878267,0.7180820372085011,0.00626389391873528,2.631910725812321
279,Hungatella hathewayi DSM 13479,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.095,0.93367,0.67226,0.24395,0.83867,0.57726,0.24395,0.67361,0.11012,0.79212,0.78828,6.23555,7.91037,0.92688,-0.03632999999999997,0.010739999999999972,0.70235,-0.054119999999999946,0.6226400000000001,0.2913668425391681,0.7075948032549978,0.5034309509993676,0.13030005945495707,1.6326926562484907
280,Hungatella hathewayi DSM 13479,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.09033,0.67433,0.48487,0.21341,0.584,0.39454,0.21341,0.4855,0.11346,0.64521,0.40432,5.5487,13.72352,0.99272,-0.29567,-0.37322,6.5155,-0.24223,5.60438,-0.5702833545328243,-0.7773790298440889,-0.006267315768480065,-0.5502072333821197,-1.904136933527513
281,Hungatella hathewayi DSM 13479,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.083,0.10567,0.09566,0.00751,0.02267,0.01266,0.00751,0.09572,0.10288,0.08315,0.0,6.06304,48.0,0.90995,-0.8643299999999999,-0.77754,40.79198,-0.63201,38.518100000000004,-1.6569575861303059,-1.5417962109786076,-1.6492369585066662,-1.79861382640178,-6.6466045820173605
282,Hungatella hathewayi DSM 13479,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.084,0.94133,0.65574,0.25748,0.85733,0.57174,0.25748,0.65703,0.11463,0.78945,0.85649,7.74161,9.03875,0.92441,-0.028669999999999973,0.07894999999999996,1.83073,-0.07069999999999999,1.8103099999999999,0.35215139697893266,1.0982478263053173,0.283368740689001,0.016522993047376377,1.7502909570206273
283,Hungatella hathewayi DSM 13479,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.07867,0.43433,0.16716,0.11441,0.35566,0.08849,0.11441,0.16668,0.07943,0.49701,0.19634,7.39332,37.65627,0.99829,-0.53567,-0.5812,30.448249999999998,-0.56105,28.770329999999998,-1.0713411125924113,-1.276561574277196,-0.9162111194847243,-1.5117386642942447,-4.7758524706485765
284,Hungatella hathewayi DSM 13479,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.08233,0.098,0.09032,0.00502,0.01567,0.00799,0.00502,0.09033,0.09809,0.08124,0.0,2.23368,48.0,0.97883,-0.872,-0.77754,40.79198,-0.6374,38.50504,-1.6726258063363464,-1.5417962109786076,-1.6492369585066662,-1.8406934181171746,-6.704352393938795
285,Hungatella hathewayi DSM 13479,Spermine NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.081,0.09633,0.08836,0.00499,0.01533,0.00736,0.00499,0.08839,0.09396,0.08141,0.0,4.79881,48.0,0.87605,-0.87367,-0.77754,40.79198,-0.63934,38.501430000000006,-1.67525273422461,-1.5417962109786076,-1.6492369585066662,-1.8547879258447266,-6.72107382955461
520,Intestinibacter bartlettii DSM 16795,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.07733,0.477,0.27945,0.14465,0.39967,0.20212,0.14465,0.27945,0.0597,0.4794,0.136,2.76697,20.34528,0.99716,-0.054669999999999996,-0.03036999999999998,1.7006099999999975,-0.05648000000000003,1.5590899999999974,0.13971029888186295,0.36199664856484043,0.3047194929770149,0.11247382615723511,0.9189002665809534
521,Intestinibacter bartlettii DSM 16795,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.06559,0.38701,0.19609,0.10825,0.32142,0.1305,0.10825,0.19593,0.05614,0.41871,0.11145,3.0955,27.77397,0.99806,-0.14465999999999996,-0.05492,9.129299999999997,-0.14,8.789719999999997,-0.3005507011172563,0.19334735299181738,-0.09672903238543573,-0.26463717043376617,-0.4685695509446408
522,Intestinibacter bartlettii DSM 16795,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.04767,0.141,0.06887,0.01573,0.09333,0.0212,0.01573,0.06874,0.09022,0.0,0.0,1.68834,48.0,0.75207,-0.39066999999999996,-0.16637,29.35533,-0.26719000000000004,28.5311,-0.7760060092489597,-0.26918439554518003,-0.86072523825827,-0.6406725098076778,-2.5465881528600876
523,Intestinibacter bartlettii DSM 16795,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.069,0.08133,0.07302,0.00247,0.01233,0.00402,0.00247,0.073,0.07843,0.06798,0.0,0.0,48.0,0.96497,-0.45033999999999996,-0.16637,29.35533,-0.26293,28.475689999999997,-0.9183393130948564,-0.26918439554518003,-0.86072523825827,-0.6186219898662967,-2.666870936764603
525,Intestinibacter bartlettii DSM 16795,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.09067,0.658,0.41473,0.22031,0.56733,0.32406,0.22031,0.41493,0.06616,0.65436,0.18822,3.28284,17.44124,0.99662,0.12633000000000005,0.02185000000000001,-1.2034300000000009,0.07900000000000001,-0.976250000000001,1.606723920861839,0.7780052997931624,1.2102505363937608,1.5794804930540602,5.174460250102822
526,Intestinibacter bartlettii DSM 16795,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.07767,0.582,0.26847,0.17918,0.50433,0.1908,0.17918,0.26814,0.06619,0.59789,0.15405,4.33146,28.11794,0.99809,0.050329999999999986,-0.012319999999999998,9.47327,-0.06779000000000002,9.443489999999999,1.0441691209261112,0.4781764833291096,-0.11814944421323799,0.03576282998342289,1.4399589900254057
527,Intestinibacter bartlettii DSM 16795,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.071,0.1,0.07626,0.00587,0.029,0.00526,0.00587,0.07621,0.09946,0.07305,0.0,0.0,48.0,0.9566,-0.43167,-0.16637,29.35533,-0.25972,28.497569999999996,-0.8883093448377878,-0.26918439554518003,-0.86072523825827,-0.6017373975647,-2.6199563762059377
528,Intestinibacter bartlettii DSM 16795,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.069,0.07867,0.07202,0.00212,0.00967,0.00302,0.00212,0.072,0.07635,0.06605,0.0,0.0,48.0,0.96188,-0.45299999999999996,-0.16637,29.35533,-0.26393,28.47203,-0.9226954215865709,-0.26918439554518003,-0.86072523825827,-0.6214469486097376,-2.6740520039997584
529,Intestinibacter bartlettii DSM 16795,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.07541,0.57401,0.32123,0.17838,0.4986,0.24582,0.17838,0.32119,0.05407,0.57196,0.13611,2.77954,20.42173,0.99686,0.042340000000000044,-0.03025999999999998,1.7770599999999988,-0.01474000000000003,1.7743999999999989,0.9695633859819335,0.3639757105759819,0.28671306230120125,0.6323691711493353,2.252621330008452
530,Intestinibacter bartlettii DSM 16795,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.08033,0.53267,0.24125,0.15616,0.45234,0.16092,0.15616,0.2409,0.06784,0.56044,0.14167,4.20273,29.66497,0.99546,0.0010000000000000009,-0.0247,11.020299999999999,-0.09503,10.90157,0.6487244211020692,0.4063601235926153,-0.24659703522994225,-0.11159597231695972,0.6968915371477824
531,Intestinibacter bartlettii DSM 16795,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.04733,0.091,0.0696,0.00886,0.04367,0.02227,0.00886,0.06961,0.07861,0.0,0.0,4.07508,48.0,0.88724,-0.44067,-0.16637,29.35533,-0.26632,28.481969999999997,-0.9045902936821018,-0.26918439554518003,-0.86072523825827,-0.6302237033243671,-2.664723630809919
532,Intestinibacter bartlettii DSM 16795,Spermine NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.065,0.075,0.06884,0.00263,0.01,0.00384,0.00263,0.06883,0.07361,0.06543,0.0,1.8861,48.0,0.97889,-0.45666999999999996,-0.16637,29.35533,-0.2671,28.46519,-0.930343233514034,-0.26918439554518003,-0.86072523825827,-0.639262177992739,-2.699515045310223
910,Intestinimonas butyriciproducens DSM 26588,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.097,0.96967,0.68778,0.34354,0.87267,0.59078,0.34354,0.68857,0.09553,0.90921,0.89853,11.27925,12.553,0.9807,0.02734000000000003,-0.25195999999999996,0.5370699999999999,0.009070000000000022,0.32152000000000003,0.8620922397764064,-0.5032646652916744,0.5643682816529073,0.9251566645629942,1.8483525207006335
911,Intestinimonas butyriciproducens DSM 26588,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.104,0.89967,0.62811,0.3197,0.79567,0.52411,0.3197,0.62876,0.10271,0.84283,0.93145,12.55165,13.4754,0.98363,-0.04266000000000003,-0.21904,1.4594699999999996,-0.05074000000000001,1.1470299999999995,0.2368667179413107,-0.4224693478169717,0.3365828560931318,0.17280056260707835,0.3237807888245492
912,Intestinimonas butyriciproducens DSM 26588,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.09,0.25833,0.12893,0.05878,0.16833,0.03893,0.05878,0.12869,0.09693,0.25495,0.6207,24.31015,39.16598,0.98973,-0.6839999999999999,-0.52979,27.150049999999997,-0.55081,25.38545,-1.241891277831101,-1.158396364965074,-0.7674909611492138,-1.4397362253678105,-4.6075148293131996
913,Intestinimonas butyriciproducens DSM 26588,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.08367,0.136,0.09937,0.01704,0.05233,0.0157,0.01704,0.09926,0.09104,0.13317,0.62299,41.60416,66.78118,0.86794,-0.80633,-0.5275,54.76525000000001,-0.58024,52.85118000000001,-1.5283618006478332,-1.153768187044565,-2.1583835431740157,-1.585494619584512,-6.426008150450926
915,Intestinimonas butyriciproducens DSM 26588,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.08767,0.87767,0.64784,0.31245,0.79,0.56017,0.31245,0.64868,0.09223,0.83783,1.33941,15.92769,11.89157,0.99253,-0.06466000000000005,0.18891999999999998,-0.12436000000000114,-0.03081999999999996,-0.03092000000000117,0.09171191948527647,1.4671210409034892,0.9315243068065338,0.41825309281009515,2.9086103600053943
916,Intestinimonas butyriciproducens DSM 26588,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.09633,1.07567,0.79291,0.39419,0.97934,0.69658,0.39419,0.79397,0.10067,1.0395,1.15594,14.03561,12.14217,0.9956,0.1333399999999999,0.005449999999999955,0.12623999999999924,0.11446999999999996,0.37949999999999906,1.6452684893183493,0.649458708517319,0.728255440817523,1.7986015803784334,4.8215842190316245
917,Intestinimonas butyriciproducens DSM 26588,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.10767,0.45267,0.2632,0.13972,0.345,0.15553,0.13972,0.26315,0.11609,0.40524,0.99186,23.27192,23.46293,0.98317,-0.48966,-0.15863000000000005,11.447,-0.41635,10.38236,-1.008755966261111,-0.22682952690736646,-0.2617707372461227,-1.0537281903089606,-2.551084420723561
